"","Cases","Year"
"117",0,2019.23076923077
"118",5,2019.25
"119",0,2019.26923076923
"120",9,2019.28846153846
"121",2,2019.30769230769
"122",5,2019.32692307692
"123",1,2019.34615384615
"124",5,2019.36538461538
"125",3,2019.38461538462
"126",3,2019.40384615385
"127",2,2019.42307692308
"128",13,2019.44230769231
"129",2,2019.46153846154
"130",3,2019.48076923077
"131",17,2019.5
"132",1,2019.51923076923
"133",12,2019.53846153846
"134",4,2019.55769230769
"135",7,2019.57692307692
"136",9,2019.59615384615
"137",5,2019.61538461538
"138",12,2019.63461538462
"139",2,2019.65384615385
"140",6,2019.67307692308
"141",3,2019.69230769231
"142",13,2019.71153846154
"143",5,2019.73076923077
"144",9,2019.75
"145",4,2019.76923076923
"146",3,2019.78846153846
"147",9,2019.80769230769
"148",10,2019.82692307692
"149",4,2019.84615384615
"150",21,2019.86538461538
"151",2,2019.88461538462
"152",2,2019.90384615385
"153",8,2019.92307692308
"154",7,2019.94230769231
"155",1,2019.96153846154
"156",3,2019.98076923077
"157",0,2020
"158",1,2020.01923076923
"159",2,2020.03846153846
"160",5,2020.05769230769
"161",2,2020.07692307692
"162",2,2020.09615384615
"163",3,2020.11538461538
"164",2,2020.13461538462
"165",5,2020.15384615385
"166",6,2020.17307692308
"167",2,2020.19230769231
"168",0,2020.21153846154
"169",0,2020.23076923077
"170",0,2020.25
"171",2,2020.26923076923
"172",0,2020.28846153846
"173",2,2020.30769230769
"174",0,2020.32692307692
"175",2,2020.34615384615
"176",0,2020.36538461538
"177",2,2020.38461538462
"178",0,2020.40384615385
"179",3,2020.42307692308
"180",3,2020.44230769231
"181",0,2020.46153846154
"182",2,2020.48076923077
"183",2,2020.5
"184",0,2020.51923076923
"185",0,2020.53846153846
"186",0,2020.55769230769
"187",1,2020.57692307692
"188",3,2020.59615384615
"189",1,2020.61538461538
"190",0,2020.63461538462
"191",2,2020.65384615385
"192",3,2020.67307692308
"193",3,2020.69230769231
"194",0,2020.71153846154
"195",1,2020.73076923077
"196",2,2020.75
"197",4,2020.76923076923
"198",0,2020.78846153846
"199",3,2020.80769230769
"200",2,2020.82692307692
"201",2,2020.84615384615
"202",0,2020.86538461538
"203",4,2020.88461538462
"204",0,2020.90384615385
"205",0,2020.92307692308
"206",2,2020.94230769231
"207",1,2020.96153846154
"208",2,2020.98076923077
"209",1,2021
"210",3,2021.01923076923
"211",0,2021.03846153846
"212",0,2021.05769230769
"213",1,2021.07692307692
"214",1,2021.09615384615
"215",1,2021.11538461538
"216",1,2021.13461538462
"217",1,2021.15384615385
"218",2,2021.17307692308
"219",1,2021.19230769231
"220",0,2021.21153846154
"221",0,2021.23076923077
"222",1,2021.25
"223",0,2021.26923076923
"224",0,2021.28846153846
"225",0,2021.30769230769
"226",2,2021.32692307692
"227",0,2021.34615384615
"228",2,2021.36538461538
"229",0,2021.38461538462
"230",0,2021.40384615385
"231",0,2021.42307692308
"232",0,2021.44230769231
"233",0,2021.46153846154
"234",1,2021.48076923077
"235",1,2021.5
"236",1,2021.51923076923
"237",0,2021.53846153846
"238",0,2021.55769230769
"239",0,2021.57692307692
"240",0,2021.59615384615
"241",1,2021.61538461538
"242",0,2021.63461538462
"243",0,2021.65384615385
"244",5,2021.67307692308
"245",1,2021.69230769231
"246",1,2021.71153846154
"247",1,2021.73076923077
"248",2,2021.75
"249",0,2021.76923076923
"250",0,2021.78846153846
"251",0,2021.80769230769
"252",1,2021.82692307692
"253",4,2021.84615384615
"254",2,2021.86538461538
"255",3,2021.88461538462
"256",2,2021.90384615385
"257",0,2021.92307692308
"258",3,2021.94230769231
"259",0,2021.96153846154
"260",2,2021.98076923077
