"","Cases","Year"
"137",20819,2019.61538461538
"138",19596,2019.63461538462
"139",22148,2019.65384615385
"140",20596,2019.67307692308
"141",15628,2019.69230769231
"142",14989,2019.71153846154
"143",13421,2019.73076923077
"144",12779,2019.75
"145",11753,2019.76923076923
"146",11071,2019.78846153846
"147",6608,2019.80769230769
"148",8929,2019.82692307692
"149",8042,2019.84615384615
"150",7398,2019.86538461538
"151",6013,2019.88461538462
"152",5825,2019.90384615385
"153",5157,2019.92307692308
"154",764,2019.94230769231
"155",8956,2019.96153846154
"156",873,2019.98076923077
"157",2023,2020
"158",4528,2020.01923076923
"159",4162,2020.03846153846
"160",5104,2020.05769230769
"161",3957,2020.07692307692
"162",5728,2020.09615384615
"163",3667,2020.11538461538
"164",4040,2020.13461538462
"165",3849,2020.15384615385
"166",3126,2020.17307692308
"167",7495,2020.19230769231
"168",3961,2020.21153846154
"169",3163,2020.23076923077
"170",5556,2020.25
"171",2466,2020.26923076923
"172",5556,2020.28846153846
"173",2197,2020.30769230769
"174",2901,2020.32692307692
"175",3920,2020.34615384615
"176",2901,2020.36538461538
"177",3629,2020.38461538462
"178",8451,2020.40384615385
"179",9356,2020.42307692308
"180",14477,2020.44230769231
"181",20355,2020.46153846154
"182",21545,2020.48076923077
"183",863,2020.5
"184",1027,2020.51923076923
"185",669,2020.53846153846
"186",1494,2020.55769230769
"187",1126,2020.57692307692
"188",905,2020.59615384615
"189",990,2020.61538461538
"190",1144,2020.63461538462
"191",5825,2020.65384615385
"192",7398,2020.67307692308
"193",5157,2020.69230769231
"194",2023,2020.71153846154
"195",1201,2020.73076923077
"196",1361,2020.75
"197",1496,2020.76923076923
"198",1104,2020.78846153846
"199",5728,2020.80769230769
"200",5728,2020.82692307692
"201",5728,2020.84615384615
"202",1398,2020.86538461538
"203",1318,2020.88461538462
"204",1468,2020.90384615385
"205",1872,2020.92307692308
"206",1372,2020.94230769231
"207",367,2020.96153846154
"208",1494,2020.98076923077
"209",285,2021
"210",1333,2021.01923076923
"211",1735,2021.03846153846
"212",1431,2021.05769230769
"213",1830,2021.07692307692
"214",669,2021.09615384615
"215",3646,2021.11538461538
"216",1884,2021.13461538462
"217",1555,2021.15384615385
"218",1425,2021.17307692308
"219",1148,2021.19230769231
"220",1358,2021.21153846154
"221",1758,2021.23076923077
"222",1159,2021.25
"223",931,2021.26923076923
"224",1035,2021.28846153846
"225",939,2021.30769230769
"226",830,2021.32692307692
"227",725,2021.34615384615
"228",1157,2021.36538461538
"229",825,2021.38461538462
"230",941,2021.40384615385
"231",889,2021.42307692308
"232",1133,2021.44230769231
"233",1369,2021.46153846154
"234",1234,2021.48076923077
"235",1345,2021.5
