"","Cases","Year"
"205",9,2020.92307692308
"206",2,2020.94230769231
"207",3,2020.96153846154
"208",21,2020.98076923077
"209",5,2021
"210",10,2021.01923076923
"211",6,2021.03846153846
"212",33,2021.05769230769
"213",5,2021.07692307692
"214",4,2021.09615384615
"215",17,2021.11538461538
"216",6,2021.13461538462
"217",28,2021.15384615385
"218",20,2021.17307692308
"219",50,2021.19230769231
"220",22,2021.21153846154
"221",20,2021.23076923077
"222",38,2021.25
"223",23,2021.26923076923
"224",0,2021.28846153846
"225",35,2021.30769230769
"226",24,2021.32692307692
"227",3,2021.34615384615
"228",20,2021.36538461538
"229",33,2021.38461538462
"230",20,2021.40384615385
"231",90,2021.42307692308
"232",42,2021.44230769231
"233",102,2021.46153846154
"234",27,2021.48076923077
"235",47,2021.5
"236",83,2021.51923076923
"237",19,2021.53846153846
"238",10,2021.55769230769
"239",11,2021.57692307692
"240",17,2021.59615384615
"241",51,2021.61538461538
"242",31,2021.63461538462
"243",9,2021.65384615385
"244",23,2021.67307692308
"245",12,2021.69230769231
"246",11,2021.71153846154
"247",12,2021.73076923077
"248",18,2021.75
"249",29,2021.76923076923
"250",25,2021.78846153846
