"","Cases","Year"
"237",2534,2021.53846153846
"238",1774,2021.55769230769
"239",2684,2021.57692307692
"240",1620,2021.59615384615
"241",2008,2021.61538461538
"242",1758,2021.63461538462
"243",2518,2021.65384615385
"244",2797,2021.67307692308
"245",1656,2021.69230769231
"246",1977,2021.71153846154
"247",2542,2021.73076923077
"248",1644,2021.75
"249",1969,2021.76923076923
"250",1576,2021.78846153846
"251",1355,2021.80769230769
"252",1001,2021.82692307692
"253",1302,2021.84615384615
"254",1083,2021.86538461538
"255",923,2021.88461538462
"256",926,2021.90384615385
"257",1275,2021.92307692308
"258",784,2021.94230769231
"259",1250,2021.96153846154
"260",1255,2021.98076923077
